timesteps,reward,episode_length
10928,2.0,21
10936,2.0,23
10936,0.0,5
10936,0.0,5
10944,0.0,5
10944,0.0,5
10960,0.0,5
10968,0.0,5
10976,0.0,5
10976,0.0,5
10976,0.0,5
10984,0.0,5
11000,0.0,5
11008,0.0,5
11016,0.0,5
11016,0.0,5
11016,0.0,5
11024,0.0,5
11032,2.0,23
11040,0.0,5
11048,0.0,5
11056,0.0,5
11056,0.0,5
11064,0.0,5
11072,0.0,5
11080,0.0,5
11088,0.0,5
11096,0.0,5
11096,0.0,5
11104,0.0,5
11112,0.0,5
11120,0.0,5
11128,2.0,23
11128,0.0,5
11136,0.0,5
11136,0.0,5
11144,0.0,5
11152,0.0,5
11160,0.0,5
11176,0.0,5
11184,0.0,5
11192,0.0,5
11200,2.0,23
11200,0.0,5
11216,0.0,5
11224,0.0,5
11232,0.0,5
11240,0.0,5
11256,0.0,5
11264,1.0,17
11280,0.0,5
11296,0.0,5
11304,0.0,5
11312,2.0,23
11320,2.0,23
11336,0.0,5
11336,1.0,17
11344,0.0,5
11352,0.0,5
11360,0.0,5
11376,0.0,5
11392,0.0,5
11400,0.0,5
11408,2.0,23
11416,0.0,5
11440,0.0,5
11448,0.0,5
11464,2.0,29
11464,2.0,23
11472,1.0,17
11480,0.0,5
11488,0.0,5
11504,0.0,5
11504,0.0,5
11512,0.0,5
11520,0.0,5
11528,2.0,23
11544,0.0,5
11552,0.0,5
11560,0.0,5
11568,0.0,5
11576,2.0,23
11584,0.0,5
11592,0.0,5
11600,0.0,5
11600,2.0,23
11608,0.0,5
11616,0.0,5
11624,0.0,5
11632,0.0,5
11640,0.0,5
11640,0.0,5
11640,1.0,17
11648,0.0,5
11656,0.0,5
11664,0.0,5
11672,2.0,23
11672,0.0,5
11680,0.0,5
11680,0.0,5
11688,0.0,5
11696,0.0,5
11712,0.0,5
11712,0.0,5
11720,0.0,5
11720,0.0,5
11728,0.0,5
11736,0.0,5
11752,0.0,5
11752,0.0,5
11760,0.0,5
11760,0.0,5
11768,0.0,5
11776,0.0,5
11800,0.0,5
11800,0.0,5
11816,0.0,5
11824,2.0,23
11840,0.0,5
11840,0.0,5
11848,2.0,23
11856,0.0,5
11864,0.0,5
11872,0.0,3
11880,0.0,5
11880,0.0,5
11880,1.0,16
11896,0.0,3
11920,0.0,5
11920,0.0,5
11920,0.0,5
11936,2.0,23
11936,0.0,5
11952,2.0,23
11960,0.0,3
11976,0.0,3
11984,1.0,15
11984,0.0,3
12000,0.0,3
12008,0.0,3
12016,0.0,4
12024,2.0,21
12040,0.0,5
12040,1.0,15
12048,0.0,3
12056,0.0,5
12064,0.0,3
12088,2.0,21
12088,2.0,21
12088,0.0,5
12104,0.0,5
12112,0.0,3
12128,1.0,15
12128,0.0,5
12136,0.0,3
12160,2.0,28
12168,0.0,5
12200,0.0,5
12208,2.0,21
12232,0.0,3
12240,2.0,23
12256,0.0,3
12256,2.0,21
12272,1.0,17
12272,2.0,21
12280,1.0,14
12280,0.0,3
12280,0.0,5
12296,0.0,5
12296,2.0,21
12296,0.0,3
12304,0.0,3
12304,0.0,3
12312,0.0,5
12320,0.0,3
12320,0.0,3
12336,0.0,5
12344,0.0,3
12344,0.0,5
12352,0.0,4
12368,2.0,21
12384,0.0,5
12384,0.0,5
12392,0.0,5
12392,0.0,3
12400,1.0,15
12416,0.0,3
12416,0.0,3
12424,0.0,5
12424,0.0,3
12432,1.0,16
12440,0.0,3
12456,0.0,3
12456,0.0,5
12480,2.0,21
12496,0.0,5
12496,0.0,5
12504,2.0,21
12504,0.0,3
12528,0.0,3
12528,0.0,3
12544,1.0,15
12552,0.0,3
12552,2.0,21
12560,0.0,4
12576,0.0,3
12584,0.0,5
12592,0.0,5
12592,2.0,21
12600,0.0,5
12600,0.0,3
12616,0.0,3
12616,2.0,22
12632,0.0,5
12632,0.0,4
12640,0.0,3
12640,0.0,3
12664,2.0,21
12664,2.0,21
12672,0.0,5
12680,0.0,5
12680,0.0,5
12688,0.0,3
12688,0.0,3
12696,1.0,14
12712,0.0,3
12712,0.0,3
12720,0.0,5
12720,0.0,3
12752,0.0,5
12752,0.0,5
12768,2.0,21
12792,0.0,3
12792,0.0,5
12800,2.0,21
12824,0.0,3
12832,0.0,5
12832,0.0,5
12840,2.0,21
12848,1.0,16
12848,2.0,21
12864,0.0,5
12864,0.0,3
12872,0.0,3
12872,0.0,3
12888,2.0,21
12904,0.0,5
12912,0.0,3
12928,0.0,3
12936,2.0,23
12952,0.0,5
12952,1.0,15
12960,0.0,3
12968,0.0,5
12984,1.0,15
12992,0.0,5
13000,0.0,5
13000,2.0,21
13008,1.0,17
